,t,t_p,U,U_p,W,W_p,cohen_d,AUROC,corr,corr_p,mut_info
481__label.4,25.186646524505797,8.942151621496151e-135,16014411.0,1.3072757786265642e-39,-16.945711308164398,2.0701505690274014e-64,-0.382642990889108,0.5831391042741316,-0.1509592080703152,8.6488288115417e-68,0.08170658079774928
481__label.5,-77.10216429606974,0.0,5432995.0,0.0,99.19409762260038,0.0,1.4962101347241294,0.8479672988076349,0.5629625911324418,0.0,0.18335389791120726
481__label.6,12.859837947669671,8.33069965063996e-30,2353519.0,7.552962178092121e-32,-12.222025161690613,2.3710352926068173e-34,-0.7202186612449637,0.7139976385329294,-0.09909102573636284,5.124788516454742e-30,0.010634116671970784
482__label.0,-9.940073243667195,1.805370964640473e-22,3942129.0,0.8820701799038877,0.334822766123225,0.7377587858890593,0.1667239032763109,0.5017447841324936,0.03569133267046296,4.295910847578685e-05,0.056875134083324674
482__label.1,149.87030123832147,0.0,35243058.0,0.0,-244.85203778147272,0.0,-2.458647261143909,0.949319543212204,-0.7520030528197557,0.0,0.3637108160930884
482__label.2,-40.23746675732958,8.633947962071666e-246,3155355.0,4.456561260494737e-35,26.382647022771426,2.1674640864612044e-153,0.6284881936774479,0.6383903706912556,0.13999275003913167,1.8350153589167086e-58,0.05702351736505373
482__label.3,47.03334721396566,1.248385824744246e-308,8549836.5,2.171040394736107e-125,-45.26245564871814,0.0,-0.8842092679966193,0.7302846285385316,-0.22452161829388018,1.0369530004046272e-149,0.0680015785261725
482__label.4,-107.3333784439759,0.0,3022112.0,0.0,127.05750916783093,0.0,1.476543158559321,0.88995463619011,0.5076852231186013,0.0,0.18241645930312522
482__label.5,-59.942454056062225,0.0,9996359.5,0.0,51.487576249641265,0.0,0.9116558390169592,0.7202696603116772,0.38333057513591373,0.0,0.13811700284569195
482__label.6,14.909422560211578,4.520076155017098e-38,2073245.0,1.4632561389107949e-12,-16.90412448700125,4.1950914960217414e-64,-0.4621491785976603,0.6289696552694937,-0.06376906128698301,2.5860925856267655e-13,0.01949971468890943
483__label.0,63.738927384025345,4.23861282e-315,7354178.5,5.455972647358507e-292,-83.03964366286381,0.0,-1.7454579353494655,0.9295124020664149,-0.35021686612042385,0.0,0.08163952564496069
483__label.1,96.13529147219458,0.0,30983258.5,0.0,-94.13042733460645,0.0,-1.3906119038213904,0.8345760690359401,-0.542188941888355,0.0,0.30562274245391907
483__label.2,16.661366256183026,1.6135595735688159e-55,5097644.0,5.547175671163142e-14,-13.457983464975381,2.763556459956514e-41,-0.3531211196946684,0.5841996089783701,-0.07918884758802311,1.0083018919460375e-19,0.052919311702645855
483__label.3,62.59376758207254,0.0,9868812.5,1.407006647135876e-275,-72.37494790224153,0.0,-1.2322047883111436,0.8429450166303083,-0.305711335161464,4.0221556288123654e-282,0.06687489996102336
483__label.4,-72.49494711427772,0.0,7089229.5,0.0,58.282149515564406,0.0,0.997465880457645,0.7418570723191911,0.36985184195998605,0.0,0.15856259850687793
483__label.5,-102.20883494983521,0.0,4360851.0,0.0,124.22905064178423,0.0,1.5949542773596364,0.8779693415827869,0.5875554159625562,0.0,0.23084141375075662
483__label.6,-9.98191388693221,3.25222936367338e-20,1228121.0,2.6935796637584973e-12,9.079539126248948,1.090355569208264e-19,0.471196726116788,0.627419411599099,0.06501224942939354,8.834359795240097e-14,0.008643792308637543
484__label.0,-12.958790491685038,3.1588732333342723e-35,3729257.0,0.014851279003193359,3.6185018295795977,0.00029631340529323184,0.30886080588957854,0.5286501909094276,0.06601703864958178,3.653771854182706e-14,0.03146046850631601
484__label.1,94.08718435477199,0.0,32020090.5,0.0,-98.33931717475484,0.0,-1.6523243547572986,0.8625045444998966,-0.6084505178872485,0.0,0.30103734785434777
484__label.2,-58.40900915774232,0.0,1197533.0,3.6018779137372297e-230,57.77133672278755,0.0,1.111207727748857,0.8627604614330278,0.24251542381669097,4.3424309415200826e-175,0.05595909369178598
484__label.3,63.377405456476424,0.0,10482831.0,0.0,-76.15234164218849,0.0,-1.6911939802722091,0.895391431504825,-0.4032638498328507,0.0,0.09138736614674414
484__label.4,-50.4199121900527,0.0,9603647.5,2.724100279392753e-125,32.553972380914544,1.839604383548933e-232,0.6859088695847361,0.6502985716480921,0.2640263193107149,2.5148472832750275e-208,0.118755685816754
484__label.5,-68.95528012875715,0.0,8421531.0,0.0,64.39250785049018,0.0,1.0304213291983653,0.7643384346745692,0.4246958518751008,0.0,0.13511275889084917
484__label.6,-29.823645514237192,2.2725089103044052e-90,527205.0,9.962703715276114e-78,27.208666453534033,5.129108806284512e-163,1.0572401441397683,0.8400594492660763,0.14464222597893706,2.502169197378813e-62,0.02094328292546932
485__label.0,-64.09844944403359,0.0,825791.0,4.633603562413287e-248,89.01950563892022,0.0,1.5037220249490555,0.895626278854283,0.3066002205999941,7.778532520837654e-284,0.08295800559495836
485__label.1,-7.528694572981669,5.459357207889297e-14,15721735.0,4.2416390103037344e-45,15.721142124664185,1.083527094885415e-55,0.11126574100862524,0.5765137551712078,0.05156039040235061,3.3812307606556134e-09,0.1825012328761344
485__label.2,-86.75714355142296,0.0,284717.0,0.0,116.55688605804723,0.0,2.651036414882677,0.9673708952470015,0.5122069200613202,0.0,0.14583784748266015
485__label.3,-32.055098451335745,1.2266779613551672e-171,3021840.5,3.8632962721412556e-138,39.786079866934536,0.0,0.6735491783495989,0.7418893721482052,0.17286865974377918,1.2666191695445206e-88,0.058027821307250704
485__label.4,110.74046846642138,0.0,24986913.5,0.0,-146.43434343337532,0.0,-1.5045888948738861,0.9098583992233751,-0.5147903820965755,0.0,0.21386773723020092
485__label.5,14.559145173910094,1.8943631560794125e-47,20119169.0,5.024795697133767e-30,-11.643675644465093,2.4713076684233235e-31,-0.2595267979336479,0.56299915770504,-0.11733436903380096,1.760469781088224e-41,0.03882888885240243
485__label.6,-15.397551432904908,6.008197096613608e-40,1021929.0,1.8902248381274363e-25,20.736502775659147,1.6230563918887456e-95,0.471313742989845,0.6899728055102516,0.06502832629041641,8.711345274952885e-14,0.01212634943730051
486__label.0,-12.31993530545891,6.252504497865394e-32,3189926.0,1.842141443760146e-16,10.053987584447013,8.822356307633303e-24,0.3742026578947406,0.5968175400319545,0.0799020224519836,4.7231946934441506e-20,0.008193775116724922
486__label.1,-84.90206908469719,0.0,6358878.5,0.0,93.74340683639363,0.0,1.2537333976535752,0.8287149874178936,0.5028509184379466,0.0,0.18155547503577596
486__label.2,-23.616589481711717,8.371279475857235e-95,2240289.0,1.2975597187862638e-104,24.153826740745586,6.806397123244137e-129,0.7431129121112562,0.7432586587453844,0.1648830232837477,1.0938511890387963e-80,0.02758808188390094
486__label.3,56.94313789672704,0.0,9673766.5,1.172072765192021e-249,-71.27189466158794,0.0,-1.1454615372063164,0.8262851546951794,-0.28601154519724864,1.1514848330170909e-245,0.06949023029615797
486__label.4,-21.426938853309235,1.5413799006251422e-98,11849359.0,1.890890475377957e-27,13.175214116660948,1.218811612500475e-39,0.3506292468091876,0.568524587418006,0.13858263985363584,2.57130661929615e-57,0.04343113810395116
486__label.5,68.69943616998773,0.0,29558057.0,0.0,-88.4989739035116,0.0,-1.19685297897239,0.8271296490624221,-0.47845755071881213,0.0,0.18087543101774428
486__label.6,38.35085079245883,1.492239172026917e-109,3111819.0,3.598288831043342e-131,-52.39734752105526,0.0,-2.837541606111588,0.9440465182315937,-0.36522968636811504,0.0,0.06276941274509595
487__label.0,-13.564272155141934,8.193080410489257e-39,3732808.0,0.016492764622741594,4.384556460732918,1.1622233693088025e-05,0.2548180349192448,0.5282013714335694,0.0545036795422137,4.107237360528478e-10,0.03972844021266231
487__label.1,144.9169153523275,0.0,34632707.0,0.0,-195.65208790959747,0.0,-2.299187728897089,0.9328789116268543,-0.7295988772121522,0.0,0.3446062820051303
487__label.2,-23.162217765389432,1.7074261720448814e-101,3852191.0,1.728368066080391e-07,9.687010952351415,3.4240277595573747e-22,0.37916712272301495,0.5585316518944837,0.08498901926138905,1.7381159423435736e-22,0.054256814514952456
487__label.3,52.230918191690336,0.0,9251239.5,6.345311972850843e-198,-52.63823657709436,0.0,-1.0922351903437504,0.7901949939953227,-0.2737396404270044,2.1420682932893653e-224,0.0519925046368499
487__label.4,-45.98302959336674,0.0,9468596.0,1.7166975262381567e-133,34.07107606661149,1.9786240624297943e-254,0.6274954621914408,0.6552162555230019,0.24292599730566214,1.0793609707947506e-175,0.14015119850801483
487__label.5,-109.60258678047572,0.0,3204531.5,0.0,152.5043358190161,0.0,1.7551217024301509,0.9103268859991549,0.6242306691002324,0.0,0.27625024175926716
487__label.6,3.5026905974358606,0.0005297522615319257,1840022.0,0.0013987509376467402,-6.450969052313986,1.1113719576643907e-10,-0.10733373315310776,0.5582157453789998,-0.01483887860385797,0.08905719189808585,0.023366579177659275
488__label.0,2.411950235763192,0.016128099622025705,4177626.0,0.017199048904025304,-2.1935638921820466,0.02826677662082521,-0.10507830379338579,0.5280202510987609,-0.02250322447873552,0.009913364218879755,0.001468918965989774
488__label.1,48.398225652077365,0.0,28035726.5,0.0,-56.292747681399966,0.0,-0.8101855197639037,0.7551802989003475,-0.35189381379072254,0.0,0.11741819131563314
488__label.2,30.130667318195435,4.361447259294048e-132,7401889.0,2.5813517027657107e-212,-36.697274159221344,8.072006234408342e-295,-1.3006723631692811,0.848270428358924,-0.2808253895973049,1.5234949370773392e-236,0.059161084321961654
488__label.3,-63.93965761463767,0.0,741291.5,0.0,86.67025439730376,0.0,2.445570836090749,0.9366825567113158,0.5374121994570773,0.0,0.13740678167870346
488__label.4,-1.5236988914036171,0.12761362556667102,12848918.5,3.5954213277025556e-07,6.377721218123944,1.7974231510464798e-10,0.020856800514472234,0.5321272305936622,0.008323466676706292,0.3402087471914162,0.06774272635468148
488__label.5,-18.636025608217064,1.7932469388501224e-76,12359122.5,9.276150099479315e-171,32.5892274425681,5.82839413453134e-233,0.2812763886095753,0.6541519404964784,0.1270149569813228,2.317178048216043e-48,0.10058201990606763
488__label.6,-25.001883337001985,1.1760299499260852e-71,417521.0,2.7076305720452045e-93,29.767422717760248,1.0319488336975997e-194,1.612994150116778,0.8733347773959304,0.2176731880267216,1.280241543654951e-140,0.02706127866286001
489__label.0,1.1845385951563323,0.2365329651182192,4347801.0,2.5399606361854704e-05,-6.519308959735983,7.063203448421494e-11,-0.02923838424980307,0.5495290808098772,-0.006263059538946504,0.47297087372432856,0.02373389024145478
489__label.1,-85.19583266435788,0.0,5959295.0,0.0,98.62226713844883,0.0,1.3165365006719787,0.8394783106713734,0.5213149541750631,0.0,0.17891906213351505
489__label.2,56.295452180143755,4.747318665407008e-308,7378488.0,4.33350177651097e-209,-68.89830389443159,0.0,-1.3230954682402367,0.8455886296594262,-0.2852757874112474,2.3294975694480416e-244,0.06249768320529436
489__label.3,76.02494402344858,0.0,10682262.5,0.0,-103.42099220830549,0.0,-1.7705926402088097,0.9124258810988475,-0.41893551196556145,0.0,0.09753870361401717
489__label.4,-43.459384825379786,0.0,8880524.0,2.87348789878833e-172,36.713335399371694,4.474669145318731e-295,0.6811705319926878,0.6766299546798862,0.2623283167960071,1.384053020653432e-205,0.06434276432733776
489__label.5,45.37177546149625,0.0,26339878.5,0.0,-53.10173273997083,0.0,-0.813594264097981,0.7370746480410346,-0.3473319297266291,0.0,0.09782950899668985
489__label.6,21.78231005910856,2.0653169242175266e-63,2393846.0,2.1469944799015292e-35,-26.052561757025668,1.258368963549569e-149,-0.7246860678314824,0.7262318218002486,-0.09969958132151194,2.2840067711649246e-30,0.020554907757210028
490__label.0,-39.61986161148178,3.6747936562158446e-185,1110405.0,2.284847600133805e-205,39.48367410441617,0.0,1.2931785882266316,0.8596532272344822,0.26695959417267257,4.151728524662025e-213,0.06716051324239136
490__label.1,-68.51430000741492,0.0,8441745.0,0.0,68.7266383284524,0.0,0.984364794408729,0.7726101546774429,0.41547231255959755,0.0,0.16378508051588714
490__label.2,67.17053200647862,0.0,8150943.0,0.0,-80.31256160634162,0.0,-2.0066541006986993,0.934113428361216,-0.41143914059768144,0.0,0.1028121211156734
490__label.3,58.70317731051068,0.0,9689689.0,1.0028303079639697e-251,-69.37233294612534,0.0,-1.2219133102398971,0.8276451756731131,-0.303393934636879,1.1058988773745006e-277,0.0853938890312631
490__label.4,-33.50953485692315,3.246730030320285e-232,10632030.0,1.793122885788513e-71,22.808178253041945,3.803662527114308e-115,0.4862348059369314,0.6128516714841591,0.19049822129701505,1.4831648005518914e-107,0.06949452223403729
490__label.5,50.98311577226664,0.0,27407164.0,0.0,-62.83164064204233,0.0,-0.9280853052751749,0.7669407343356923,-0.38920023802265524,0.0,0.12767674934873785
490__label.6,-22.43228731275427,1.4332657779527503e-63,550119.0,1.169005246134876e-74,21.426704550670063,7.53267134919726e-102,1.209313178707935,0.833107926083411,0.16491638650571727,1.0153653643757072e-80,0.025529779873748826
491__label.0,-9.796816120534995,2.469582655207246e-21,3147645.5,3.7442208526713415e-18,9.563331455339089,1.1402585550153288e-21,0.3781493778965442,0.6021614746557291,0.08073928494180153,1.92240098563379e-20,0.006700355526991331
491__label.1,-28.28380971131123,3.258603086960721e-169,13438424.5,1.5186118967629837e-142,28.187257754202744,8.378973089736085e-175,0.49127697457779607,0.6380178187763477,0.22225849127840233,1.1334900495250775e-146,0.05056160338762972
491__label.2,52.39874650057607,1.7633280344639525e-259,7970841.0,2.2173139022907974e-298,-56.859281405095075,0.0,-1.943212514962868,0.9134733997565856,-0.4005466504673129,0.0,0.10190967818012564
491__label.3,-8.31719160978446,2.415364468972787e-16,5314968.0,1.9361746175575323e-06,5.726982081873298,1.022329618461907e-08,0.23405730640629843,0.5460217945016631,0.06087668450086934,2.910658609046429e-12,0.0177788989284402
491__label.4,51.54983809474204,0.0,21383046.5,0.0,-60.34769398706456,0.0,-0.9074378979932958,0.7786293596849805,-0.340508461973324,0.0,0.11808703824876376
491__label.5,-23.272577638301815,3.9943697697038803e-116,13271283.5,1.6768735264228135e-119,24.322648511920843,1.129261854985791e-130,0.41846141381121355,0.62862673740825,0.18714040971200802,8.470645446265059e-104,0.03907130098026834
491__label.6,-3.9662010766453695,9.389948658800252e-05,1455886.0,0.0013709292252253153,3.514425158809929,0.00044070683649999874,0.23629431344309665,0.5583213197033241,0.032653841092775235,0.0001821211633368438,0.0035130719403000388
492__label.0,-25.95075513107841,2.1405390392483756e-106,1959824.0,4.441622261597363e-102,33.278134866159796,8.000104710123006e-243,0.8229445498253088,0.7522931060393203,0.17360687999123542,2.233519193641765e-89,0.029279185605967983
492__label.1,-13.000195135147717,2.113463475203567e-38,14681902.5,1.3870502766900494e-82,21.92110591776353,1.634383984097307e-106,0.19454426115094636,0.6045230531701842,0.08990603632585603,5.563308944955861e-25,0.13697082320204856
492__label.2,-68.45116940637224,0.0,705248.0,1.3099526321904339e-306,107.12230008385222,0.0,1.815671016918562,0.9191772501507015,0.3781279429629113,0.0,0.08494616172970004
492__label.3,-58.11434091812685,0.0,1533195.5,0.0,76.56815192364316,0.0,1.4274044380613733,0.8690420446993988,0.3486142015396641,0.0,0.08553121129807906
492__label.4,26.90253697878981,7.108182545424601e-153,16720412.0,1.2791406420956033e-66,-21.85462148198044,7.025126260563661e-106,-0.40431889258874626,0.6088469989170655,-0.15929939341675656,2.259583452677527e-75,0.06159736074765321
492__label.5,69.91488894561932,0.0,30200053.0,0.0,-82.78546322007226,0.0,-1.2890947914562128,0.8450947651787988,-0.5061418524999106,0.0,0.20032981042844722
492__label.6,-45.91954928319288,7.720889603603205e-131,181460.0,1.0717824779348864e-131,66.424601794887,0.0,2.1374679697208054,0.944949664103759,0.2834191184019906,4.4195063962822325e-241,0.04002117541182382
493__label.0,-12.665207921762708,2.1389674539764497e-33,2863511.0,7.970261899233451e-32,15.428775916855708,1.0483982036404526e-53,0.42238590585680813,0.6380739211111612,0.09011158989964971,4.34506103174123e-25,0.014994557224065286
493__label.1,114.14034116187747,0.0,34297093.5,0.0,-177.57950343758662,0.0,-1.6961979891631902,0.9238387070420011,-0.6184764724026803,0.0,0.3124652464027051
493__label.2,-83.88278023336551,0.0,583361.0,0.0,107.37184426250727,0.0,1.8211486954901008,0.9331457300483849,0.37910497220363,0.0,0.09382497002396195
493__label.3,-85.1766494938891,0.0,1121800.5,0.0,109.83309272124896,0.0,1.7042920771225947,0.9041813651715047,0.40587423205085765,0.0,0.09613641263241779
493__label.4,41.88775458411137,0.0,16711448.5,3.1246256200642447e-66,-23.398170161199257,4.460876759284688e-121,-0.5552629212736189,0.6085206074337222,-0.21635176885875612,6.69818546032091e-139,0.1424609036758535
